1750,1361.20824,1361.20824,0.0157
1751,1361.044944,1361.044944,0.0137
1752,1361.010924,1361.010924,0.0117
1753,1360.976904,1360.976904,0.0057
1754,1360.874844,1360.874844,0.0041
1755,1360.847628,1360.847628,0.0049
1756,1360.861236,1360.861236,0.0121
1757,1360.983708,1360.983708,0.0185
1758,1361.092572,1361.092572,0.0221
1759,1361.153808,1361.153808,0.0205
1760,1361.126592,1361.126592,0.0297
1761,1361.283084,1361.283084,0.0205
1762,1361.126592,1361.126592,0.0157
1763,1361.044944,1361.044944,0.0145
1764,1361.024532,1361.024532,0.0053
1765,1360.86804,1360.86804,0.0037
1766,1360.840824,1360.840824,0.0157
1767,1361.044944,1361.044944,0.0305
1768,1361.296692,1361.296692,0.0417
1769,1361.487204,1361.487204,0.0413
1770,1361.4804,1361.4804,0.0337
1771,1361.351124,1361.351124,0.0285
1772,1361.262672,1361.262672,0.0149
1773,1361.031336,1361.031336,0.0125
1774,1360.990512,1360.990512,0.0045
1775,1360.854432,1360.854432,0.0077
1776,1360.908864,1360.908864,0.0173
1777,1361.07216,1361.07216,0.0309
1778,1361.303496,1361.303496,0.0345
1779,1361.364732,1361.364732,0.0241
1780,1361.187828,1361.187828,0.0305
1781,1361.296692,1361.296692,0.0153
1782,1361.03814,1361.03814,0.0105
1783,1360.956492,1360.956492,0.0041
1784,1360.847628,1360.847628,0.0085
1785,1360.922472,1360.922472,0.0273
1786,1361.24226,1361.24226,0.0377
1787,1361.419164,1361.419164,0.0353
1788,1361.37834,1361.37834,0.0341
1789,1361.357928,1361.357928,0.0281
1790,1361.255868,1361.255868,0.0193
1791,1361.10618,1361.10618,0.0189
1792,1361.099376,1361.099376,0.0185
1793,1361.092572,1361.092572,0.0141
1794,1361.017728,1361.017728,0.0085
1795,1360.922472,1360.922472,0.0077
1796,1360.908864,1360.908864,0.0053
1797,1360.86804,1360.86804,0.0041
1798,1360.847628,1360.847628,0.0045
1799,1360.854432,1360.854432,0.0065
1800,1360.888452,1360.888452,0.0225
1801,1361.160612,1361.160612,0.0161
1802,1361.051748,1361.051748,0.0097
1803,1360.942884,1360.942884,0.0109
1804,1360.963296,1360.963296,0.0125
1805,1360.990512,1360.990512,0.0073
1806,1360.90206,1360.90206,0.0041
1807,1360.847628,1360.847628,0.0037
1808,1360.840824,1360.840824,0.0025
1809,1360.820412,1360.820412,0.0021
1810,1360.813608,1360.813608,0.0021
1811,1360.813608,1360.813608,0.0037
1812,1360.840824,1360.840824,0.0057
1813,1360.874844,1360.874844,0.0061
1814,1360.881648,1360.881648,0.0089
1815,1360.929276,1360.929276,0.0145
1816,1361.024532,1361.024532,0.0133
1817,1361.00412,1361.00412,0.0109
1818,1360.963296,1360.963296,0.0097
1819,1360.942884,1360.942884,0.0065
1820,1360.888452,1360.888452,0.0037
1821,1360.840824,1360.840824,0.0033
1822,1360.83402,1360.83402,0.0025
1823,1360.820412,1360.820412,0.0041
1824,1360.847628,1360.847628,0.0077
1825,1360.908864,1360.908864,0.0137
1826,1361.010924,1361.010924,0.0197
1827,1361.112984,1361.112984,0.0249
1828,1361.201436,1361.201436,0.0257
1829,1361.215044,1361.215044,0.0277
1830,1361.249064,1361.249064,0.0177
1831,1361.078964,1361.078964,0.0113
1832,1360.9701,1360.9701,0.0049
1833,1360.861236,1360.861236,0.0061
1834,1360.881648,1360.881648,0.0205
1835,1361.126592,1361.126592,0.0421
1836,1361.494008,1361.494008,0.0461
1837,1361.562048,1361.562048,0.0329
1838,1361.337516,1361.337516,0.0281
1839,1361.255868,1361.255868,0.0213
1840,1361.1402,1361.1402,0.0129
1841,1360.997316,1360.997316,0.0097
1842,1360.942884,1360.942884,0.0053
1843,1360.86804,1360.86804,0.0069
1844,1360.895256,1360.895256,0.0141
1845,1361.017728,1361.017728,0.0197
1846,1361.112984,1361.112984,0.0253
1847,1361.20824,1361.20824,0.0365
1848,1361.398752,1361.398752,0.0357
1849,1361.385144,1361.385144,0.0241
1850,1361.187828,1361.187828,0.0253
1851,1361.20824,1361.20824,0.0221
